2 0.156473 0.00195613
1.994 0.154242 0.0058962
1.98802 0.265995 0.00244349
1.98205 0.265995 0.00582266
1.97611 -0.0126211 0.00165278
1.97018 -0.0126211 0.0171589
1.96427 0.204033 0.00620885
1.95838 0.204033 0.0271057
1.9525 1.26984 0.0147181
1.94664 1.26984 0.0181332
1.9408 1.26984 0.0331886
1.93498 1.26984 0.0557784
1.92918 4.57289 0.0389764
1.92339 -0.026955 0.00185942
1.91762 1.72225 0.00593435
1.91187 0.523649 0.00424196
1.90613 0.523649 0.236674
1.90041 0.523649 0.01254
1.89471 0.523649 0.0171882
1.88903 0.0103643 0.00146942
1.88336 0.0333773 0.00328464
1.87771 0.877493 0.0152938
1.87208 0.877493 0.0124567
1.86646 0.00981781 0.00287886
1.86086 0.018391 0.00111635
1.85528 3.35455 0.0219751
1.84971 1.42632 0.00636975
1.84416 1.42632 0.0252578
1.83863 0.33996 0.00237946
1.83311 0.041936 0.00378258
1.82762 1.26418 0.00927157
1.82213 -0.0593637 0.00112968
1.81667 1.16089 0.0107055
1.81122 1.1705 0.00508281
1.80578 0.115226 0.00418988
1.80036 0.221757 0.00227148
1.79496 0.481544 0.00278075
1.78958 0.191595 0.00513677
1.78421 0.0118598 0.00261136
1.77886 0.0118598 0.0034881
1.77352 0.208543 0.00228523
1.7682 0.208543 0.00378106
1.7629 0.862653 0.0044173
1.75761 2.26293 0.00961673
1.75233 2.79952 0.0177723
1.74708 2.79952 0.0445796
1.74184 0.909035 0.00227594
1.73661 0.909035 0.0501123
1.7314 0.909035 0.0038231
1.72621 0.909035 0.00598751
1.72103 0.909035 0.0747387
1.71586 0.909035 0.0144528
1.71072 0.909035 0.030821
1.70559 0.909035 0.012542
1.70047 0.84692 0.00944323
1.69537 0.84692 0.0280452
1.69028 1.72156 0.010543
1.68521 0.556124 0.00951124
1.68015 0.254134 0.00465247
1.67511 -0.0158057 0.00193737
1.67009 0.847193 0.0124153
1.66508 0.847193 0.0182242
1.66008 0.847193 0.0258615
1.6551 1.06579 0.0156683
1.65014 0.0692733 0.00423274
1.64519 0.0897047 0.00155267
1.64025 -0.0461503 0.0020238
1.63533 0.263145 0.00541707
1.63042 0.263145 0.00705522
1.62553 2.2294 0.026846
1.62066 1.14569 0.0157863
1.61579 1.14569 0.0708609
1.61095 0.819772 0.013652
1.60611 1.23002 0.0176262
1.6013 4.91932 0.0543361
1.59649 5.10214 0.0566948
1.5917 1.57874 0.0237833
1.58693 0.0976091 0.00417435
1.58217 0.0976091 0.0153802
1.57742 0.154447 0.00552543
1.57269 0.0524603 0.00374149
1.56797 0.120579 0.00437368
1.56327 1.65705 0.0210778
1.55858 1.65705 0.0362234
1.5539 1.65705 0.0579559
1.54924 1.65705 0.0665099
1.54459 1.61631 0.0194254
1.53996 0.830099 0.0138416
1.53534 0.926503 0.0143496
1.53073 0.290206 0.00646661
1.52614 0.290206 0.0213862
1.52156 0.223918 0.00509475
1.517 0.223918 0.0544927
1.51245 0.774687 0.0101843
1.50791 1.51028 0.0178483
1.50338 0.000560639 0.00284028
1.49887 0.000560639 0.00426238
1.49438 -0.00810137 0.00209254
1.48989 -0.0306751 0.00162852
1.48542 -0.0298345 0.00138179
1.48097 -0.0306805 0.00106953
1.47653 0.116286 0.0013853
1.4721 -0.115502 0.000599996
1.46768 -0.115502 0.0111447
1.46328 0.562019 0.00683353
1.45889 1.29578 0.0146249
1.45451 -0.0481897 0.00113547
1.45015 0.788116 0.00360045
1.4458 0.149621 0.00172706
1.44146 0.0725612 0.00159768
1.43713 -0.0281377 0.00175339
1.43282 0.261511 0.00200182
1.42852 0.0084332 0.002902
1.42424 0.480281 0.00272855
1.41997 -0.00228707 0.00268016
1.41571 0.0418783 0.00350878
1.41146 -0.0112592 0.00143272
1.40722 0.0491658 0.00152775
1.403 0.0853413 0.00423807
1.39879 0.433396 0.00853723
1.3946 0.433396 0.0290551
1.39041 0.433396 0.0209296
1.38624 0.422269 0.00687224
1.38208 -0.0324164 0.00135514
1.37794 0.542764 0.00313364
1.3738 0.574508 0.00381203
1.36968 0.574508 0.13944
1.36557 0.353768 0.00235747
1.36148 0.100097 0.00181342
1.35739 0.10497 0.00181442
1.35332 0.542774 0.00172905
1.34926 0.588823 0.0024296
1.34521 0.588823 0.00248433
1.34118 0.588823 0.00416155
1.33715 -0.0109296 0.00250267
1.33314 -0.0109296 0.0270686
1.32914 2.13135 0.0174168
