-0.122926 0 0.5822
-0.12775 0.00482334 0.58
-0.125367 0.00366521 0.5861
-0.124017 0.0029221 0.5797
-0.124627 0.00234432 0.5781
-0.125354 0.00204737 0.573
-0.126198 0.00192538 0.5791
-0.125666 0.00175016 0.5735
-0.125744 0.00154542 0.5812
-0.126306 0.00149233 0.5891
-0.125587 0.00152961 0.5757
-0.125874 0.00142552 0.577
-0.125556 0.0013491 0.5871
-0.124433 0.0016796 0.5746
-0.124417 0.0015637 0.5719
-0.124023 0.00151509 0.5886
-0.123927 0.0014264 0.5788
-0.124026 0.00134849 0.579
-0.123741 0.00130705 0.5809
-0.123189 0.00135713 0.5777
-0.123669 0.00137725 0.5839
-0.123785 0.00131825 0.5931
-0.123982 0.00127491 0.5793
-0.124203 0.00124048 0.5893
-0.124307 0.00119433 0.5819
-0.123784 0.00126097 0.5889
-0.124123 0.0012598 0.5745
-0.123823 0.00125031 0.5824
-0.123622 0.00122313 0.5834
-0.123415 0.00119957 0.5884
-0.1235 0.00116332 0.5774
-0.123115 0.00119043 0.5811
-0.122755 0.00120873 0.5808
-0.122778 0.00117288 0.5797
-0.12256 0.00115955 0.5876
-0.122448 0.00113248 0.5788
-0.122356 0.00110529 0.5829
-0.122479 0.00108289 0.5853
-0.122196 0.00109218 0.582
-0.122063 0.00107283 0.5813
-0.122234 0.00106034 0.5851
-0.122188 0.00103583 0.5792
-0.12216 0.00101183 0.5847
-0.122286 0.000996534 0.5859
-0.122227 0.000975942 0.582
-0.122158 0.000956952 0.5872
-0.122107 0.000937804 0.58
-0.122217 0.000924722 0.5811
-0.122191 0.000906025 0.576
-0.121851 0.000950821 0.5806
-0.121931 0.000935412 0.5806
-0.12212 0.000936664 0.5861
-0.122236 0.000926092 0.5811
-0.122252 0.000908917 0.5856
-0.122234 0.00089242 0.5802
-0.122241 0.000876364 0.5823
-0.122093 0.0008734 0.58
-0.122115 0.000858479 0.5828
-0.12193 0.000863851 0.5839
-0.121972 0.000850387 0.5713
-0.122 0.000836807 0.5841
-0.121957 0.000824328 0.5835
-0.121979 0.000811425 0.5835
-0.12202 0.000799695 0.5796
-0.121762 0.000828458 0.586
-0.121764 0.000815811 0.5795
-0.121731 0.000804192 0.5789
-0.121747 0.000792443 0.5916
-0.121802 0.000782756 0.5879
-0.121816 0.000771623 0.5774
-0.121805 0.000760753 0.5812
-0.121962 0.000766394 0.5739
-0.122017 0.000757797 0.594
-0.122047 0.000748093 0.5817
-0.121987 0.000740487 0.5761
-0.121927 0.000733128 0.593
-0.122031 0.000730956 0.5921
-0.122115 0.000726392 0.5793
-0.12212 0.000717159 0.5809
-0.122107 0.000708258 0.5888
-0.121975 0.000711821 0.5811
-0.12191 0.000706144 0.5824
-0.121752 0.000715075 0.5874
-0.121802 0.00070828 0.5733
-0.121774 0.000700462 0.5831
-0.121868 0.000698552 0.5913
-0.121898 0.000691125 0.5799
-0.121983 0.000688537 0.5754
-0.122045 0.000683521 0.5822
-0.122044 0.000675884 0.576
-0.122036 0.000668461 0.5853
-0.122061 0.00066161 0.5804
-0.122031 0.000655135 0.5812
-0.121995 0.000649115 0.5837
-0.121899 0.000649454 0.5869
-0.121878 0.000642993 0.5814
-0.121848 0.000637059 0.5777
-0.121751 0.00063786 0.5806
-0.12178 0.000632059 0.5805
-0.121763 0.000625944 0.5828
