#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
         242     1.84411     1.85919  0.00263715
         243     1.87639     1.85926  0.00262725
         244     1.89685     1.85941  0.00262099
         245     1.86785     1.85944  0.00261052
         246     1.85985     1.85945  0.00259991
         247     1.87079     1.85949  0.00258979
         248     1.87179     1.85954  0.00257982
         249     1.89858      1.8597  0.00257422
         250     1.86778     1.85973  0.00256412
         251     1.87666      1.8598   0.0025548
         252     1.88986     1.85992  0.00254744
         253     1.87057     1.85996  0.00253772
         254     1.85268     1.85993  0.00252789
         255     1.83893     1.85985  0.00251932
         256     1.84914     1.85981  0.00250983
         257     1.89695     1.85995  0.00250422
         258     1.87224        1.86  0.00249496
         259     1.83315      1.8599  0.00248748
         260     1.86244     1.85991  0.00247793
         261     1.88786     1.86001  0.00247075
         262     1.88517     1.86011  0.00246319
         263     1.88336      1.8602  0.00245541
         264     1.92236     1.86043  0.00245737
         265     1.93003      1.8607   0.0024621
         266     1.85075     1.86066  0.00245312
         267     1.82628     1.86053  0.00244731
         268     1.80988     1.86034  0.00244547
         269     1.86589     1.86036  0.00243646
         270     1.88002     1.86043  0.00242853
         271     1.83889     1.86035  0.00242087
         272     1.88535     1.86045  0.00241371
         273     1.89415     1.86057  0.00240802
         274      1.8472     1.86052  0.00239973
         275     1.90194     1.86067  0.00239572
         276     1.91086     1.86085  0.00239394
         277     1.89935     1.86099  0.00238932
         278     1.93375     1.86125  0.00239502
         279     1.95406     1.86159  0.00240942
         280     1.94539     1.86189  0.00241934
         281     1.94926      1.8622  0.00243063
         282     2.00372      1.8627  0.00247327
         283     1.92744     1.86293  0.00247509
         284     1.93689     1.86319  0.00248004
         285     1.90253     1.86333  0.00247518
         286     1.88284     1.86339  0.00246747
         287     1.89732     1.86351   0.0024617
         288       1.911     1.86368  0.00245867
         289     1.92692      1.8639  0.00245988
         290     1.91513     1.86407  0.00245773
         291     1.85986     1.86406  0.00244933
         292     1.83423     1.86396  0.00244307
         293     1.88555     1.86403  0.00243585
         294     1.88168     1.86409   0.0024283
         295     1.88811     1.86417  0.00242143
         296     1.88547     1.86424  0.00241432
         297     1.89993     1.86436  0.00240918
         298      1.8297     1.86425   0.0024039
         299     1.80638     1.86405  0.00240364
         300      1.8297     1.86394  0.00239836
         301     1.89523     1.86404  0.00239264
         302     1.87956     1.86409  0.00238527
         303     1.82247     1.86396  0.00238135
         304     1.84314     1.86389   0.0023745
         305     1.89751       1.864  0.00236927
         306     1.85853     1.86398   0.0023616
         307     1.89422     1.86408  0.00235596
         308     1.91638     1.86425  0.00235442
         309     1.92038     1.86443   0.0023538
         310     1.82399      1.8643  0.00234982
         311      1.8089     1.86412    0.002349
         312     1.85498     1.86409  0.00234166
         313     1.86513      1.8641  0.00233418
         314     1.87035     1.86412  0.00232683
         315     1.89478     1.86421  0.00232148
         316     1.89466     1.86431  0.00231613
         317     1.87147     1.86433  0.00230893
         318     1.87716     1.86437  0.00230202
         319     1.87451      1.8644  0.00229503
         320     1.81833     1.86426  0.00229237
         321     1.81727     1.86411   0.0022899
         322     1.85664     1.86409   0.0022829
         323     1.83692     1.86401  0.00227738
         324     1.86882     1.86402   0.0022704
         325     1.89437     1.86411  0.00226534
         326     1.89117      1.8642  0.00225991
         327     1.84244     1.86413  0.00225398
         328     1.84583     1.86408  0.00224779
         329     1.85525     1.86405  0.00224112
         330      1.8548     1.86402  0.00223451
         331     1.89658     1.86412  0.00222992
         332     1.84343     1.86406  0.00222407
         333     1.81663     1.86391  0.00222195
         334     1.87622     1.86395   0.0022156
         335     1.88903     1.86403  0.00221025
         336     1.85583       1.864  0.00220381
         337     1.83208     1.86391  0.00219931
         338     1.85413     1.86388  0.00219299
         339     1.80225      1.8637  0.00219404
         340     1.81312     1.86355  0.00219263
         341       1.816     1.86341  0.00219062
         342     1.82343     1.86329  0.00218734
         343      1.9096     1.86343  0.00218512
         344     1.88639     1.86349  0.00217979
         345     1.86039     1.86348  0.00217349
         346     1.84796     1.86344  0.00216767
         347     1.82299     1.86332  0.00216456
         348     1.84417     1.86327  0.00215904
         349     1.86187     1.86326  0.00215285
         350     1.82973     1.86317  0.00214883
         351     1.83562     1.86309  0.00214414
         352     1.80617     1.86293  0.00214414
         353     1.81239     1.86278  0.00214284
         354      1.8476     1.86274  0.00213722
         355     1.88199      1.8628  0.00213188
         356     1.87644     1.86283  0.00212624
         357     1.83578     1.86276  0.00212163
         358     1.84254      1.8627  0.00211646
         359     1.84112     1.86264  0.00211142
         360     1.82463     1.86254  0.00210819
         361     1.88888     1.86261  0.00210361
         362     1.85554     1.86259  0.00209789
         363     1.85971     1.86258  0.00209213
