#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         152   -0.430629   -0.425269 0.000291708
         153   -0.431089   -0.425307 0.000292271
         154   -0.428059   -0.425325 0.000290918
         155   -0.432603   -0.425372 0.000292806
         156   -0.423857   -0.425362  0.00029109
         157   -0.421124   -0.425335 0.000290485
         158   -0.425774   -0.425338  0.00028866
         159    -0.42424   -0.425331 0.000286927
         160   -0.424978   -0.425329 0.000285142
         161   -0.431135   -0.425365 0.000285643
         162   -0.425135   -0.425364 0.000283883
         163   -0.425974   -0.425367 0.000282167
         164   -0.435736    -0.42543 0.000287442
         165   -0.424738   -0.425426  0.00028573
         166   -0.418171   -0.425383 0.000287332
         167   -0.425288   -0.425382 0.000285612
         168   -0.423077   -0.425368 0.000284241
         169   -0.421016   -0.425343 0.000283724
         170   -0.421292   -0.425319 0.000283053
         171   -0.425783   -0.425321 0.000281411
         172   -0.423921   -0.425313 0.000279893
         173   -0.424926   -0.425311 0.000278284
         174   -0.426411   -0.425317 0.000276756
         175   -0.428949   -0.425338 0.000275952
         176   -0.422263   -0.425321 0.000274937
         177   -0.423376    -0.42531 0.000273603
         178   -0.421034   -0.425286 0.000273118
         179   -0.425645   -0.425288   0.0002716
         180   -0.425821   -0.425291 0.000270107
         181    -0.42574   -0.425293 0.000268626
         182   -0.426447   -0.425299 0.000267225
         183   -0.430171   -0.425326 0.000267087
         184   -0.423071   -0.425314 0.000265917
         185   -0.427747   -0.425327 0.000264804
         186   -0.431034   -0.425358 0.000265153
         187   -0.424307   -0.425352 0.000263794
         188   -0.425733   -0.425354 0.000262399
         189   -0.425731   -0.425356 0.000261018
         190   -0.422732   -0.425342 0.000260009
         191   -0.427549   -0.425354 0.000258905
         192   -0.423289   -0.425343 0.000257779
         193   -0.429635   -0.425365 0.000257401
         194    -0.42456   -0.425361 0.000256108
         195   -0.426764   -0.425368 0.000254895
         196   -0.421474   -0.425348 0.000254368
         197   -0.423602    -0.42534 0.000253231
         198    -0.43058   -0.425366 0.000253332
         199   -0.426999   -0.425374 0.000252192
         200   -0.426109   -0.425378 0.000250957
         201   -0.427012   -0.425386 0.000249841
         202   -0.423443   -0.425376 0.000248789
         203   -0.428918   -0.425394 0.000248174
         204   -0.420507    -0.42537 0.000248111
         205   -0.429429    -0.42539  0.00024769
         206    -0.42274   -0.425377 0.000246821
         207   -0.423814   -0.425369 0.000245744
         208   -0.425141   -0.425368 0.000244565
         209   -0.428788   -0.425385 0.000243942
         210   -0.423903   -0.425378 0.000242882
         211   -0.427456   -0.425387 0.000241931
         212   -0.423183   -0.425377 0.000241013
         213    -0.42176    -0.42536 0.000240479
         214   -0.420609   -0.425338 0.000240378
         215   -0.422913   -0.425327 0.000239524
         216   -0.429091   -0.425344 0.000239049
         217   -0.424437    -0.42534 0.000237984
         218   -0.424225   -0.425335 0.000236947
         219   -0.428354   -0.425348 0.000236266
         220   -0.427096   -0.425356 0.000235326
         221   -0.424366   -0.425352 0.000234303
         222   -0.419362   -0.425325 0.000234796
         223   -0.419428   -0.425298 0.000235228
         224   -0.425113   -0.425298 0.000234179
         225      -0.421   -0.425279 0.000233916
         226   -0.424239   -0.425274 0.000232926
         227   -0.428436   -0.425288 0.000232317
         228   -0.427031   -0.425296 0.000231423
         229   -0.429142   -0.425312 0.000231022
         230   -0.425071   -0.425311  0.00023002
         231   -0.421738   -0.425296 0.000229543
         232   -0.426981   -0.425303 0.000228669
         233   -0.427893   -0.425314 0.000227958
         234   -0.423645   -0.425307 0.000227095
         235   -0.424681   -0.425304 0.000226144
         236   -0.423189   -0.425295 0.000225364
         237   -0.423687   -0.425289 0.000224515
         238   -0.424465   -0.425285 0.000223598
         239   -0.426332    -0.42529 0.000222706
         240   -0.424402   -0.425286 0.000221808
         241   -0.432795   -0.425317 0.000223066
         242   -0.433563   -0.425351 0.000224732
         243   -0.427177   -0.425359 0.000223932
         244   -0.426549   -0.425363 0.000223068
         245   -0.426249   -0.425367 0.000222187
         246   -0.421871   -0.425353 0.000221738
         247   -0.426297   -0.425357 0.000220873
