#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
          78         1.8         1.8 3.37445e-09
          79         1.8         1.8 3.35302e-09
          80         1.8         1.8 2.35608e-09
          81         1.8         1.8 2.34149e-09
          82         1.8         1.8 2.32717e-09
          83         1.8         1.8 4.00642e-09
          84         1.8         1.8 5.14139e-09
          85         1.8         1.8 5.11106e-09
          86         1.8         1.8 6.01222e-09
          87         1.8         1.8 6.39029e-09
          88         1.8         1.8 6.35388e-09
          89         1.8         1.8 7.06383e-09
          90         1.8         1.8 7.02447e-09
          91         1.8         1.8 7.65253e-09
          92         1.8         1.8 7.61083e-09
          93         1.8         1.8 8.17632e-09
          94         1.8         1.8 8.13271e-09
          95         1.8         1.8 8.64835e-09
          96         1.8         1.8 8.60319e-09
          97         1.8         1.8 8.82214e-09
          98         1.8         1.8 8.77701e-09
          99         1.8         1.8 9.23197e-09
         100         1.8         1.8 9.18569e-09
         101         1.8         1.8 9.60913e-09
         102         1.8         1.8 9.56191e-09
         103         1.8         1.8  9.7393e-09
         104         1.8         1.8 9.69237e-09
         105         1.8         1.8  9.6461e-09
         106         1.8         1.8 1.00274e-08
         107         1.8         1.8 9.98042e-09
         108         1.8         1.8  1.0139e-08
         109         1.8         1.8 1.00923e-08
         110         1.8         1.8 1.00464e-08
         111         1.8         1.8 1.03933e-08
         112         1.8         1.8 1.03468e-08
         113         1.8         1.8  1.0301e-08
         114         1.8         1.8 1.06287e-08
         115         1.8         1.8 1.05824e-08
         116         1.8         1.8 1.05367e-08
         117         1.8         1.8 1.08473e-08
         118         1.8         1.8 1.08013e-08
         119         1.8         1.8 1.07558e-08
         120         1.8         1.8  1.1051e-08
         121         1.8         1.8 1.10052e-08
         122         1.8         1.8   1.096e-08
         123         1.8         1.8 1.10795e-08
         124         1.8         1.8 1.10348e-08
         125         1.8         1.8 1.09906e-08
         126         1.8         1.8 1.09469e-08
         127         1.8         1.8 1.12198e-08
         128         1.8         1.8 1.11759e-08
         129         1.8         1.8 1.11325e-08
         130         1.8         1.8 1.13934e-08
         131         1.8         1.8 1.13499e-08
         132         1.8         1.8 1.13068e-08
         133         1.8         1.8 1.12642e-08
         134         1.8         1.8 1.15136e-08
         135         1.8         1.8 1.14709e-08
         136         1.8         1.8 1.14287e-08
         137         1.8         1.8 1.13869e-08
         138         1.8         1.8 1.16257e-08
         139         1.8         1.8 1.15838e-08
         140         1.8         1.8 1.15424e-08
         141         1.8         1.8 1.15014e-08
         142         1.8         1.8 1.14608e-08
         143         1.8         1.8 1.15558e-08
         144         1.8         1.8 1.13809e-08
         145         1.8         1.8 1.10683e-08
         146         1.8         1.8 1.10303e-08
         147         1.8         1.8 1.07144e-08
         148         1.8         1.8 1.03933e-08
         149         1.8         1.8 1.03584e-08
         150         1.8         1.8  1.0033e-08
         151         1.8         1.8 9.99968e-09
         152         1.8         1.8 9.81907e-09
         153         1.8         1.8 9.48572e-09
         154         1.8         1.8 9.45487e-09
         155         1.8         1.8 9.11524e-09
         156         1.8         1.8 9.08598e-09
         157         1.8         1.8 8.73911e-09
         158         1.8         1.8 8.38256e-09
         159         1.8         1.8 8.35616e-09
         160         1.8         1.8  8.1617e-09
         161         1.8         1.8 8.13632e-09
         162         1.8         1.8 7.76585e-09
         163         1.8         1.8 7.74199e-09
         164         1.8         1.8 7.35916e-09
         165         1.8         1.8 7.33682e-09
         166         1.8         1.8 6.93933e-09
         167         1.8         1.8 6.91852e-09
         168         1.8         1.8  6.5034e-09
         169         1.8         1.8 6.48413e-09
         170         1.8         1.8 6.25974e-09
         171         1.8         1.8 6.02977e-09
         172         1.8         1.8 5.56623e-09
         173         1.8         1.8 5.55012e-09
         174         1.8         1.8 5.05197e-09
         175         1.8         1.8 5.03751e-09
         176         1.8         1.8 5.02318e-09
         177         1.8         1.8 4.48016e-09
         178         1.8         1.8 4.46756e-09
         179         1.8         1.8  3.8582e-09
         180         1.8         1.8 3.84746e-09
         181         1.8         1.8 3.50252e-09
         182         1.8         1.8 3.49289e-09
         183         1.8         1.8 3.48333e-09
         184         1.8         1.8 2.69083e-09
         185         1.8         1.8 2.68355e-09
         186         1.8         1.8 1.54518e-09
         187         1.8         1.8 1.54104e-09
         188         1.8         1.8 1.53694e-09
         189         1.8         1.8 1.53287e-09
         190         1.8         1.8 1.52883e-09
         191         1.8         1.8 2.64106e-09
         192         1.8         1.8 2.63418e-09
         193         1.8         1.8 2.62734e-09
         194         1.8         1.8 3.02597e-09
         195         1.8         1.8  3.0182e-09
         196         1.8         1.8 3.01049e-09
         197         1.8         1.8 3.67771e-09
         198         1.8         1.8 3.66841e-09
         199         1.8         1.8 4.22526e-09
         200         1.8         1.8 4.21468e-09
         201         1.8         1.8 4.20419e-09
         202         1.8         1.8 4.68878e-09
         203         1.8         1.8 4.67721e-09
         204         1.8         1.8 4.66573e-09
         205         1.8         1.8 5.09857e-09
         206         1.8         1.8 5.08618e-09
         207         1.8         1.8 5.07388e-09
         208         1.8         1.8 5.26836e-09
         209         1.8         1.8 5.25574e-09
         210         1.8         1.8 5.24321e-09
         211         1.8         1.8 5.23077e-09
         212         1.8         1.8 5.60548e-09
         213         1.8         1.8 5.59231e-09
         214         1.8         1.8 5.57922e-09
         215         1.8         1.8 5.92571e-09
         216         1.8         1.8 5.91198e-09
         217         1.8         1.8 5.89834e-09
         218         1.8         1.8 6.22134e-09
         219         1.8         1.8 6.20712e-09
         220         1.8         1.8 6.19299e-09
         221         1.8         1.8 6.17897e-09
         222         1.8         1.8 6.48139e-09
         223         1.8         1.8 6.46684e-09
         224         1.8         1.8 6.45239e-09
         225         1.8         1.8 6.58954e-09
         226         1.8         1.8 6.57495e-09
         227         1.8         1.8 6.56045e-09
         228         1.8         1.8 6.54605e-09
         229         1.8         1.8 6.82218e-09
         230         1.8         1.8 6.80733e-09
         231         1.8         1.8 6.79258e-09
         232         1.8         1.8 6.77792e-09
         233         1.8         1.8 7.03953e-09
         234         1.8         1.8 7.02447e-09
         235         1.8         1.8 7.00951e-09
         236         1.8         1.8 6.99465e-09
         237         1.8         1.8 7.24336e-09
         238         1.8         1.8 7.22812e-09
         239         1.8         1.8 7.21299e-09
         240         1.8         1.8 7.19794e-09
         241         1.8         1.8 7.43511e-09
         242         1.8         1.8 7.41973e-09
         243         1.8         1.8 7.40445e-09
         244         1.8         1.8 7.38926e-09
         245         1.8         1.8 7.49606e-09
         246         1.8         1.8 7.48081e-09
         247         1.8         1.8 7.46565e-09
         248         1.8         1.8 7.45058e-09
         249         1.8         1.8  7.4356e-09
         250         1.8         1.8 7.65636e-09
         251         1.8         1.8 7.64109e-09
         252         1.8         1.8 7.62591e-09
         253         1.8         1.8 7.61083e-09
         254         1.8         1.8 7.82262e-09
         255         1.8         1.8 7.80727e-09
         256         1.8         1.8   7.792e-09
         257         1.8         1.8 7.77683e-09
         258         1.8         1.8 7.76174e-09
         259         1.8         1.8 7.96501e-09
         260         1.8         1.8 7.94967e-09
         261         1.8         1.8 7.93443e-09
         262         1.8         1.8 7.91927e-09
         263         1.8         1.8  7.9042e-09
         264         1.8         1.8 8.09964e-09
         265         1.8         1.8 8.08434e-09
         266         1.8         1.8 8.06913e-09
         267         1.8         1.8   8.054e-09
         268         1.8         1.8 8.03896e-09
         269         1.8         1.8 8.12623e-09
         270         1.8         1.8 8.11116e-09
         271         1.8         1.8 8.09619e-09
         272         1.8         1.8 8.08129e-09
         273         1.8         1.8 8.06647e-09
         274         1.8         1.8 8.25058e-09
         275         1.8         1.8 8.23557e-09
         276         1.8         1.8 8.22063e-09
         277         1.8         1.8 8.20578e-09
         278         1.8         1.8 8.19101e-09
         279         1.8         1.8 8.17632e-09
         280         1.8         1.8 8.35377e-09
         281         1.8         1.8 8.33889e-09
         282         1.8         1.8 8.32409e-09
         283         1.8         1.8 8.30937e-09
         284         1.8         1.8 8.29473e-09
         285         1.8         1.8 8.28017e-09
         286         1.8         1.8 8.45145e-09
         287         1.8         1.8 8.43671e-09
         288         1.8         1.8 8.42205e-09
         289         1.8         1.8 8.40747e-09
         290         1.8         1.8 8.39296e-09
         291         1.8         1.8 8.37852e-09
         292         1.8         1.8 8.54406e-09
         293         1.8         1.8 8.52947e-09
         294         1.8         1.8 8.51495e-09
         295         1.8         1.8  8.5005e-09
         296         1.8         1.8 8.48613e-09
         297         1.8         1.8 8.47184e-09
         298         1.8         1.8 8.54525e-09
         299         1.8         1.8 8.53095e-09
         300         1.8         1.8 8.51672e-09
         301         1.8         1.8 8.50256e-09
         302         1.8         1.8 8.48848e-09
         303         1.8         1.8 8.47446e-09
         304         1.8         1.8 8.63144e-09
         305         1.8         1.8 8.61728e-09
         306         1.8         1.8 8.60319e-09
         307         1.8         1.8 8.58917e-09
         308         1.8         1.8 8.57521e-09
         309         1.8         1.8 8.56132e-09
         310         1.8         1.8  8.5475e-09
         311         1.8         1.8 8.69947e-09
         312         1.8         1.8 8.68552e-09
         313         1.8         1.8 8.67163e-09
         314         1.8         1.8 8.65781e-09
         315         1.8         1.8 8.64406e-09
         316         1.8         1.8 8.63037e-09
         317         1.8         1.8 8.61675e-09
         318         1.8         1.8 8.68397e-09
         319         1.8         1.8 8.67035e-09
         320         1.8         1.8 8.57626e-09
         321         1.8         1.8 8.48173e-09
         322         1.8         1.8 8.38672e-09
         323         1.8         1.8 8.29123e-09
         324         1.8         1.8 8.27842e-09
         325         1.8         1.8  8.1826e-09
         326         1.8         1.8 8.25299e-09
         327         1.8         1.8 8.15754e-09
         328         1.8         1.8  8.1451e-09
         329         1.8         1.8 8.04929e-09
         330         1.8         1.8 7.95293e-09
         331         1.8         1.8 7.85597e-09
         332         1.8         1.8 7.84413e-09
         333         1.8         1.8 7.74674e-09
         334         1.8         1.8 7.73514e-09
         335         1.8         1.8 7.63729e-09
         336         1.8         1.8 7.62591e-09
         337         1.8         1.8 7.52756e-09
         338         1.8         1.8  7.4285e-09
         339         1.8         1.8 7.41754e-09
         340         1.8         1.8 7.31792e-09
         341         1.8         1.8 7.21752e-09
         342         1.8         1.8 7.38494e-09
         343         1.8         1.8 7.28585e-09
         344         1.8         1.8 7.18598e-09
         345         1.8         1.8 7.08529e-09
         346         1.8         1.8 7.07505e-09
         347         1.8         1.8 6.97368e-09
         348         1.8         1.8 6.87142e-09
         349         1.8         1.8 6.86157e-09
         350         1.8         1.8 6.94373e-09
         351         1.8         1.8 6.84199e-09
         352         1.8         1.8 6.83226e-09
         353         1.8         1.8 6.72975e-09
         354         1.8         1.8 6.72024e-09
         355         1.8         1.8 6.61691e-09
         356         1.8         1.8 6.51253e-09
         357         1.8         1.8  6.5034e-09
         358         1.8         1.8 6.39809e-09
         359         1.8         1.8 6.29163e-09
         360         1.8         1.8 6.47625e-09
         361         1.8         1.8 6.37145e-09
         362         1.8         1.8  6.2655e-09
         363         1.8         1.8 6.25687e-09
         364         1.8         1.8 6.14986e-09
         365         1.8         1.8 6.14143e-09
         366         1.8         1.8  6.0333e-09
         367         1.8         1.8 5.92381e-09
         368         1.8         1.8 5.91576e-09
         369         1.8         1.8 6.00873e-09
         370         1.8         1.8  6.0006e-09
         371         1.8         1.8 5.89179e-09
         372         1.8         1.8 5.78153e-09
         373         1.8         1.8 5.77377e-09
         374         1.8         1.8 5.66215e-09
         375         1.8         1.8 5.65459e-09
         376         1.8         1.8 5.54151e-09
         377         1.8         1.8 5.53415e-09
         378         1.8         1.8  5.4195e-09
         379         1.8         1.8 5.41235e-09
         380         1.8         1.8 5.40522e-09
         381         1.8         1.8 5.28906e-09
         382         1.8         1.8 5.28213e-09
         383         1.8         1.8 5.16416e-09
         384         1.8         1.8 5.15743e-09
         385         1.8         1.8 5.03751e-09
         386         1.8         1.8 5.03098e-09
         387         1.8         1.8 4.90896e-09
         388         1.8         1.8 4.78447e-09
         389         1.8         1.8 4.77832e-09
         390         1.8         1.8 4.89004e-09
         391         1.8         1.8 4.88378e-09
         392         1.8         1.8    4.76e-09
         393         1.8         1.8 4.75394e-09
         394         1.8         1.8 4.62769e-09
         395         1.8         1.8 4.62182e-09
         396         1.8         1.8 4.49287e-09
         397         1.8         1.8 4.48721e-09
         398         1.8         1.8  4.3553e-09
         399         1.8         1.8 4.34984e-09
         400         1.8         1.8 4.21468e-09
         401         1.8         1.8 4.46477e-09
         402         1.8         1.8 4.33358e-09
         403         1.8         1.8  4.3282e-09
         404         1.8         1.8 4.19377e-09
         405         1.8         1.8 4.18859e-09
         406         1.8         1.8 4.05058e-09
         407         1.8         1.8 4.04561e-09
         408         1.8         1.8 3.90363e-09
         409         1.8         1.8 3.89886e-09
         410         1.8         1.8 3.75245e-09
         411         1.8         1.8 3.74788e-09
         412         1.8         1.8 3.59648e-09
         413         1.8         1.8 3.87993e-09
         414         1.8         1.8 3.73428e-09
         415         1.8         1.8 3.72978e-09
         416         1.8         1.8 3.57914e-09
         417         1.8         1.8 3.57485e-09
         418         1.8         1.8 3.57057e-09
         419         1.8         1.8 3.41448e-09
         420         1.8         1.8 3.41041e-09
         421         1.8         1.8 3.24784e-09
         422         1.8         1.8 3.24399e-09
         423         1.8         1.8 3.07387e-09
         424         1.8         1.8 3.07025e-09
         425         1.8         1.8 2.89125e-09
         426         1.8         1.8 3.22872e-09
         427         1.8         1.8 3.05944e-09
         428         1.8         1.8 3.05587e-09
         429         1.8         1.8  3.0523e-09
         430         1.8         1.8 2.87439e-09
         431         1.8         1.8 2.87105e-09
         432         1.8         1.8 2.68252e-09
         433         1.8         1.8 2.67942e-09
         434         1.8         1.8  2.4778e-09
         435         1.8         1.8 2.47495e-09
         436         1.8         1.8 2.47211e-09
         437         1.8         1.8 2.25413e-09
         438         1.8         1.8 2.25156e-09
         439         1.8         1.8 2.24899e-09
         440         1.8         1.8 2.24643e-09
         441         1.8         1.8 2.00699e-09
         442         1.8         1.8 2.00472e-09
         443         1.8         1.8 2.00246e-09
         444         1.8         1.8 1.73222e-09
         445         1.8         1.8 1.73028e-09
         446         1.8         1.8 1.41118e-09
         447         1.8         1.8  1.4096e-09
         448         1.8         1.8 1.40803e-09
         449         1.8         1.8 9.94516e-10
         450         1.8         1.8 9.93411e-10
         451         1.8         1.8           0
         452         1.8         1.8           0
         453         1.8         1.8           0
         454         1.8         1.8 9.89025e-10
         455         1.8         1.8 9.87937e-10
         456         1.8         1.8           0
         457         1.8         1.8           0
         458         1.8         1.8           0
         459         1.8         1.8 9.83623e-10
         460         1.8         1.8 9.82553e-10
         461         1.8         1.8 1.38803e-09
         462         1.8         1.8 1.38653e-09
         463         1.8         1.8 1.38503e-09
         464         1.8         1.8 1.69448e-09
         465         1.8         1.8 1.69266e-09
         466         1.8         1.8 1.69084e-09
         467         1.8         1.8 1.95032e-09
         468         1.8         1.8 1.94824e-09
         469         1.8         1.8 1.68542e-09
         470         1.8         1.8 1.68363e-09
         471         1.8         1.8 1.68184e-09
         472         1.8         1.8 1.93997e-09
         473         1.8         1.8 1.93791e-09
         474         1.8         1.8 1.93587e-09
         475         1.8         1.8 2.16209e-09
         476         1.8         1.8 2.15982e-09
         477         1.8         1.8 2.15755e-09
         478         1.8         1.8   2.361e-09
         479         1.8         1.8 2.35854e-09
         480         1.8         1.8 2.35608e-09
         481         1.8         1.8 2.54221e-09
         482         1.8         1.8 2.53957e-09
         483         1.8         1.8 2.71211e-09
         484         1.8         1.8  2.7093e-09
         485         1.8         1.8 2.70651e-09
         486         1.8         1.8  2.5291e-09
         487         1.8         1.8  2.5265e-09
         488         1.8         1.8 2.52391e-09
         489         1.8         1.8 2.69542e-09
         490         1.8         1.8 2.69266e-09
         491         1.8         1.8 2.68992e-09
         492         1.8         1.8 2.85019e-09
         493         1.8         1.8  2.8473e-09
         494         1.8         1.8 2.84441e-09
         495         1.8         1.8 2.99525e-09
         496         1.8         1.8 2.99223e-09
         497         1.8         1.8 2.98921e-09
         498         1.8         1.8 3.13196e-09
         499         1.8         1.8 3.12882e-09
         500         1.8         1.8 3.12569e-09
