#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         217    -12.4145    -12.4067 0.000893604
         218    -12.4021    -12.4067 0.000889753
         219     -12.385    -12.4066 0.000891168
         220    -12.3939    -12.4065 0.000888999
         221    -12.4103    -12.4066 0.000885135
         222    -12.4061    -12.4066  0.00088115
         223    -12.3925    -12.4065 0.000879456
         224    -12.4116    -12.4065  0.00087583
         225    -12.4144    -12.4066 0.000872631
         226    -12.4061    -12.4066 0.000868772
         227    -12.3928    -12.4065 0.000867068
         228    -12.4063    -12.4065 0.000863266
         229    -12.4123    -12.4065 0.000859872
         230    -12.4122    -12.4065 0.000856484
         231    -12.3962    -12.4065 0.000853953
         232    -12.3986    -12.4065 0.000850957
         233    -12.4104    -12.4065 0.000847472
         234    -12.4025    -12.4065 0.000844025
         235    -12.4018    -12.4064 0.000840667
         236    -12.4187    -12.4065  0.00083872
         237    -12.4047    -12.4065 0.000835216
         238    -12.4137    -12.4065  0.00083225
         239    -12.4233    -12.4066 0.000831712
         240    -12.4247    -12.4067 0.000831673
         241    -12.3966    -12.4066 0.000829277
         242    -12.3988    -12.4066 0.000826472
         243    -12.4026    -12.4066  0.00082323
         244    -12.3824    -12.4065 0.000825784
         245    -12.3975    -12.4064 0.000823224
         246    -12.4129    -12.4065 0.000820292
         247    -12.4155    -12.4065 0.000817791
         248    -12.3945    -12.4064 0.000815917
         249    -12.4229    -12.4065 0.000815317
         250    -12.3861    -12.4064 0.000816128
         251     -12.384    -12.4063 0.000817738
         252    -12.3858    -12.4063 0.000818557
         253    -12.4022    -12.4062  0.00081548
         254    -12.3962    -12.4062 0.000813222
         255    -12.4118    -12.4062 0.000810331
         256    -12.4187    -12.4063 0.000808621
         257    -12.4044    -12.4063 0.000805508
         258    -12.4258    -12.4063 0.000805952
         259    -12.4145    -12.4064 0.000803449
         260    -12.4057    -12.4064 0.000800364
         261     -12.401    -12.4064  0.00079756
         262    -12.4294    -12.4064 0.000799337
         263     -12.416    -12.4065 0.000797121
         264    -12.3819    -12.4064 0.000799531
         265    -12.3916    -12.4063 0.000798465
         266    -12.4058    -12.4063 0.000795466
         267    -12.4015    -12.4063  0.00079269
         268    -12.4015    -12.4063 0.000789934
         269    -12.3953    -12.4063 0.000788059
         270    -12.4035    -12.4062 0.000785204
         271    -12.4051    -12.4062 0.000782317
         272    -12.4103    -12.4063 0.000779586
         273    -12.4085    -12.4063 0.000776773
         274     -12.423    -12.4063 0.000776328
         275     -12.418    -12.4064 0.000774673
         276     -12.398    -12.4063 0.000772461
         277    -12.4191    -12.4064 0.000771052
         278    -12.4084    -12.4064 0.000768314
         279    -12.4156    -12.4064 0.000766264
         280    -12.4093    -12.4064 0.000763598
         281    -12.3857    -12.4064 0.000764433
         282    -12.4094    -12.4064   0.0007618
         283    -12.4259    -12.4064 0.000762225
         284    -12.4197    -12.4065 0.000760971
         285    -12.4274    -12.4066 0.000761845
         286    -12.4036    -12.4065 0.000759251
         287    -12.4038    -12.4065 0.000756666
         288    -12.4227    -12.4066 0.000756117
         289    -12.4047    -12.4066  0.00075353
         290    -12.4126    -12.4066  0.00075122
         291    -12.4385    -12.4067 0.000756595
         292    -12.4077    -12.4067  0.00075401
         293    -12.4006    -12.4067 0.000751723
         294    -12.4075    -12.4067 0.000749171
         295    -12.4111    -12.4067  0.00074678
         296    -12.4121    -12.4067 0.000744475
         297    -12.4269    -12.4068 0.000745043
         298     -12.399    -12.4068 0.000743002
         299    -12.4059    -12.4068 0.000740523
         300    -12.3935    -12.4067 0.000739368
         301    -12.3912    -12.4067  0.00073871
         302    -12.4058    -12.4067 0.000736269
         303    -12.3897    -12.4066 0.000735971
         304    -12.4001    -12.4066 0.000733866
         305    -12.4226    -12.4067 0.000733334
         306    -12.4152    -12.4067 0.000731469
         307    -12.4248    -12.4067 0.000731473
         308    -12.4272    -12.4068 0.000732115
         309    -12.3852    -12.4067 0.000733074
         310    -12.3904    -12.4067 0.000732608
         311    -12.4062    -12.4067 0.000730254
         312    -12.4339    -12.4068 0.000733088
         313    -12.4021    -12.4068 0.000730895
         314    -12.3986    -12.4067 0.000729028
         315    -12.4163    -12.4068 0.000727346
         316    -12.4019    -12.4067 0.000725206
         317    -12.4233    -12.4068 0.000724803
         318    -12.4072    -12.4068 0.000722525
         319    -12.4274    -12.4069 0.000723145
         320    -12.3885    -12.4068 0.000723163
         321    -12.4143    -12.4068 0.000721286
         322    -12.4131    -12.4068  0.00071931
         323    -12.4187    -12.4069 0.000718024
         324    -12.4432     -12.407 0.000724525
         325    -12.4011     -12.407  0.00072252
         326    -12.4044     -12.407 0.000720348
         327    -12.4173     -12.407 0.000718832
         328    -12.4164     -12.407 0.000717209
         329    -12.4189    -12.4071 0.000715943
         330    -12.3922     -12.407 0.000715195
         331    -12.4107     -12.407  0.00071312
         332    -12.4125     -12.407 0.000711165
         333      -12.42    -12.4071   0.0007101
         334    -12.4018    -12.4071  0.00070815
         335    -12.4242    -12.4071 0.000707879
         336    -12.4156    -12.4071 0.000706217
         337    -12.4151    -12.4072 0.000704521
         338     -12.394    -12.4071 0.000703515
         339    -12.4107    -12.4071  0.00070152
         340    -12.4101    -12.4071 0.000699511
         341    -12.4051    -12.4071 0.000697484
         342    -12.4014    -12.4071  0.00069565
         343    -12.3847    -12.4071 0.000696692
         344    -12.4172    -12.4071 0.000695291
         345    -12.4233    -12.4071 0.000694867
         346    -12.3998    -12.4071  0.00069318
         347    -12.4143    -12.4071 0.000691493
         348    -12.3977    -12.4071 0.000690041
         349    -12.4124    -12.4071 0.000688229
         350    -12.4184    -12.4072 0.000687021
