#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         168     1.01759    0.927827  0.00547656
         169    0.940831    0.927904  0.00544469
         170    0.914055    0.927823  0.00541327
         171     0.78544     0.92699  0.00544528
         172     1.00976    0.927471  0.00543484
         173    0.866244    0.927118  0.00541494
         174    0.915349     0.92705  0.00538424
         175     1.06309    0.927827   0.0054093
         176    0.971395    0.928075  0.00538422
         177    0.995668    0.928457  0.00536733
         178    0.891822    0.928251  0.00534112
         179     0.99896    0.928646  0.00532587
         180    0.985145     0.92896  0.00530552
         181    0.775658    0.928113  0.00534339
         182    0.847394    0.927669   0.0053324
         183     1.06989    0.928446   0.0053596
         184    0.919252    0.928396   0.0053307
         185     1.01278    0.928853  0.00532136
         186      0.9889    0.929175  0.00530254
         187     1.05455    0.929846   0.0053164
         188    0.958095    0.929996  0.00529024
         189    0.910035     0.92989   0.0052633
         190    0.942772    0.929958  0.00523604
         191     1.02199     0.93044  0.00523075
         192    0.897857     0.93027  0.00520626
         193     1.02628    0.930768  0.00520299
         194     0.84742    0.930338  0.00519388
         195     0.97279    0.930556   0.0051718
         196    0.906636    0.930434  0.00514686
         197     0.87987    0.930177  0.00512713
         198    0.869652    0.929872  0.00511034
         199    0.891565    0.929679  0.00508828
         200    0.935952     0.92971  0.00506294
         201    0.921836    0.929671   0.0050379
         202    0.794694    0.929003  0.00505708
         203    0.937688    0.929046  0.00503235
         204    0.862109    0.928718  0.00501837
         205    0.904669      0.9286  0.00499526
         206    0.907512    0.928498  0.00497206
         207    0.872569    0.928228  0.00495537
         208    0.944241    0.928305  0.00493215
         209    0.932388    0.928324  0.00490859
         210    0.909891    0.928237    0.004886
         211     1.00753    0.928612  0.00487727
         212    0.861277    0.928295   0.0048646
         213     0.91066    0.928212  0.00484246
         214     1.17443    0.929362  0.00495464
         215    0.954261    0.929478  0.00493294
         216    0.856599    0.929141  0.00492163
         217    0.889384    0.928958  0.00490236
         218    0.952636    0.929066  0.00488108
         219     1.05085    0.929622  0.00489036
         220    0.997849    0.929933  0.00487796
         221    0.908371    0.929835  0.00485686
         222    0.935435     0.92986  0.00483505
         223     1.00966    0.930218  0.00482659
         224    0.902533    0.930094  0.00480663
         225    0.888013    0.929907   0.0047889
         226    0.933654    0.929924  0.00476774
         227     1.00159     0.93024  0.00475718
         228    0.928941    0.930234  0.00473632
         229    0.896504    0.930087  0.00471792
         230    0.901415    0.929962  0.00469906
         231    0.988396    0.930215  0.00468552
         232    0.975067    0.930408  0.00466931
         233    0.906328    0.930305  0.00465041
         234    0.950901    0.930393  0.00463137
         235    0.951399    0.930482  0.00461253
         236     0.85806    0.930176  0.00460318
         237     0.94112    0.930222  0.00458399
         238    0.888528    0.930047  0.00456807
         239    0.846451    0.929697  0.00456233
         240    0.830888    0.929285  0.00456186
         241    0.981255    0.929501  0.00454803
         242    0.975061    0.929689  0.00453313
         243    0.950481    0.929775  0.00451528
         244     1.06903    0.930345   0.0045327
         245    0.977312    0.930537  0.00451825
         246    0.895225    0.930393  0.00450217
         247     0.88435    0.930207   0.0044878
         248    0.999921    0.930488  0.00447849
         249    0.837852    0.930116  0.00447593
         250     1.04417    0.930572  0.00448122
         251     1.05343    0.931062  0.00449002
         252     1.04599    0.931518  0.00449531
         253    0.950673    0.931594  0.00447818
         254    0.984466    0.931802  0.00446538
         255     0.89973    0.931676  0.00444964
         256    0.862972    0.931408  0.00444034
         257    0.942288     0.93145  0.00442327
         258    0.824621    0.931036  0.00442546
         259    0.880148    0.930839  0.00441274
         260    0.930334    0.930837  0.00439576
         261    0.952237    0.930919  0.00437969
         262    0.799763    0.930419  0.00439149
         263    0.876216    0.930213  0.00437962
         264     1.07461     0.93076  0.00439706
         265     1.01581    0.931081  0.00439216
         266     0.93392    0.931091  0.00437566
         267    0.958304    0.931193  0.00436046
         268    0.951588    0.931269  0.00434485
         269    0.988089    0.931481  0.00433383
         270    0.951695    0.931555  0.00431843
         271    0.940301    0.931588  0.00430261
         272    0.911534    0.931514  0.00428743
         273    0.923851    0.931486  0.00427181
         274    0.844155    0.931167   0.0042681
         275     0.87587    0.930966  0.00425731
         276    0.976179     0.93113  0.00424504
         277    0.864306    0.930889  0.00423656
         278    0.917938    0.930842  0.00422158
         279    0.880742    0.930662  0.00421026
         280    0.909565    0.930587   0.0041959
         281     1.04806    0.931005  0.00420174
         282    0.912507     0.93094  0.00418736
         283    0.828641    0.930578  0.00418813
         284    0.851426    0.930299  0.00418265
         285     0.81407    0.929892  0.00418781
         286    0.942229    0.929935  0.00417339
         287    0.942377    0.929978  0.00415907
         288    0.849138    0.929697  0.00415409
         289    0.929531    0.929697  0.00413972
         290    0.895359    0.929578  0.00412714
         291    0.752636     0.92897   0.0041575
         292    0.923011     0.92895  0.00414331
         293    0.963921    0.929069  0.00413089
         294     0.92225    0.929046  0.00411691
         295      0.9089    0.928978  0.00410352
         296    0.902038    0.928887  0.00409066
         297     0.81389      0.9285  0.00409517
         298    0.965096    0.928622  0.00408327
         299    0.924367    0.928608  0.00406964
         300     1.00356    0.928858  0.00406374
         301     1.01393    0.929141  0.00406005
         302     0.93066    0.929146  0.00404661
         303     1.01816    0.929439  0.00404391
         304     0.96945    0.929571  0.00403274
         305    0.849281    0.929308  0.00402811
         306    0.880359    0.929148  0.00401812
         307    0.825092    0.928809   0.0040193
         308    0.817337    0.928447  0.00402251
         309     1.04305    0.928818  0.00402656
         310      1.0194     0.92911  0.00402415
         311    0.927324    0.929104  0.00401122
         312    0.781901    0.928633  0.00402601
         313    0.955816    0.928719  0.00401409
         314    0.972478    0.928859  0.00400372
         315    0.866591    0.928661  0.00399589
         316    0.958067    0.928754  0.00398433
         317    0.836186    0.928462  0.00398245
         318    0.925262    0.928452  0.00396993
         319     0.82469    0.928127  0.00397079
         320      1.0281    0.928439  0.00397065
         321      0.8834    0.928299  0.00396076
         322    0.895148    0.928196   0.0039498
         323    0.866364    0.928004  0.00394221
         324    0.731737    0.927399  0.00397631
         325    0.960819    0.927502   0.0039654
         326    0.937084    0.927531  0.00395335
         327    0.878566    0.927381  0.00394409
         328    0.873364    0.927217  0.00393551
         329    0.864711    0.927027  0.00392813
         330     1.01805    0.927302   0.0039259
         331    0.908391    0.927245  0.00391445
         332    0.899458    0.927162  0.00390356
         333    0.857583    0.926953  0.00389742
         334    0.953213    0.927031  0.00388655
         335    0.831358    0.926746  0.00388542
         336    0.881975    0.926612  0.00387614
         337    0.884099    0.926486  0.00386669
         338    0.998037    0.926698  0.00386104
         339    0.905795    0.926636  0.00385015
         340    0.907513     0.92658  0.00383923
         341     0.93875    0.926616  0.00382814
         342    0.958426    0.926709  0.00381808
         343     1.05138    0.927072  0.00382421
         344    0.873579    0.926917  0.00381625
         345    0.841871     0.92667  0.00381314
         346    0.967894    0.926789  0.00380398
         347    0.893476    0.926693  0.00379423
         348    0.979826    0.926846   0.0037864
         349     0.89729    0.926761   0.0037765
         350    0.859937     0.92657  0.00377053
         351    0.978908    0.926719  0.00376273
         352     1.05948    0.927097   0.0037709
         353    0.880492    0.926965  0.00376253
         354    0.883094    0.926841  0.00375394
         355    0.982438    0.926997  0.00374663
         356    0.932658    0.927013  0.00373614
         357    0.869042    0.926851   0.0037292
         358    0.950404    0.926917  0.00371936
         359    0.897793    0.926835  0.00370989
         360    0.985568    0.926999  0.00370317
         361     1.04122    0.927315   0.0037064
         362    0.816718     0.92701  0.00370874
         363    0.849078    0.926795  0.00370473
         364      0.9595    0.926885  0.00369564
         365    0.992047    0.927063  0.00368982
         366    0.929012    0.927069  0.00367975
         367    0.993178    0.927249  0.00367413
         368    0.984819    0.927405  0.00366747
         369    0.896179     0.92732  0.00365851
         370     1.00665    0.927535   0.0036549
         371    0.926644    0.927532  0.00364505
         372    0.823632    0.927253  0.00364593
         373     1.06628    0.927626  0.00365516
         374    0.751663    0.927155  0.00367554
         375    0.931513    0.927167  0.00366576
         376    0.923311    0.927157  0.00365603
         377    0.845415     0.92694  0.00365275
         378    0.951138    0.927004  0.00364365
         379     0.94563    0.927053  0.00363437
         380    0.995001    0.927232   0.0036292
         381    0.939335    0.927264  0.00361981
         382    0.983764    0.927412  0.00361336
         383     1.00621    0.927617  0.00360977
         384    0.936074    0.927639  0.00360044
