5.06649 0
5.6166 0.550117
5.82522 0.379997
5.58886 0.357863
5.47885 0.298232
5.38277 0.261772
5.24334 0.261512
5.2711 0.228171
5.37662 0.227215
5.42015 0.207836
5.54624 0.226368
5.56294 0.207318
5.59838 0.193971
5.61598 0.180442
5.53819 0.185119
5.55762 0.174249
5.50694 0.171347
5.52389 0.162434
5.50285 0.155081
5.54665 0.153505
5.49452 0.155037
5.51189 0.148839
5.44141 0.158728
5.4184 0.153703
5.40345 0.148182
5.46028 0.153292
5.44208 0.148625
5.43782 0.143282
5.42807 0.138596
5.42117 0.134074
5.39067 0.133215
5.3709 0.130491
5.37673 0.126609
5.37231 0.122908
5.37186 0.119346
5.38907 0.117252
5.33869 0.12467
5.36841 0.124929
5.37428 0.121826
5.39049 0.119843
5.39329 0.116916
5.40752 0.114983
5.38556 0.114406
5.36828 0.113102
5.36688 0.110569
5.35858 0.108457
5.36104 0.106153
5.37722 0.10517
5.36979 0.103269
5.37199 0.101206
5.38739 0.100391
5.36044 0.102063
5.35582 0.100225
5.37208 0.0996874
5.38041 0.098212
5.38747 0.0967002
5.39145 0.095072
5.39068 0.0934216
5.38135 0.0922975
5.38206 0.0907489
5.38338 0.0892586
5.37771 0.0879898
5.34768 0.0916438
5.32842 0.0922335
5.32491 0.090871
5.31473 0.0900614
5.33608 0.0912414
5.33047 0.0900649
5.30872 0.0913767
5.32183 0.0910113
5.32283 0.0897258
5.32323 0.0884718
5.33022 0.0875306
5.33983 0.0868731
5.33819 0.0857226
5.34904 0.08528
5.34793 0.0841725
5.35258 0.0832164
5.34808 0.0822792
5.34165 0.0814986
5.34158 0.0804862
5.35092 0.0800464
5.34706 0.0791706
5.37762 0.0839809
5.36723 0.0836353
5.37166 0.0827759
5.37215 0.0818204
5.37044 0.0809035
5.36625 0.0800988
5.34779 0.0813263
5.34554 0.0804591
5.35416 0.0800451
5.34986 0.0792961
5.35071 0.0784526
5.3461 0.0777592
5.34049 0.077149
5.33838 0.0763788
5.33786 0.0755972
5.33859 0.0748333
5.32614 0.0751208
