#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         224    -6.64958    -6.65432 0.000512231
         225    -6.65417    -6.65432 0.000509955
         226    -6.66521    -6.65437  0.00050997
         227    -6.63864     -6.6543 0.000512407
         228    -6.66135    -6.65433 0.000511094
         229    -6.66034    -6.65435 0.000509535
         230     -6.6443    -6.65431  0.00050919
         231    -6.66521    -6.65436 0.000509169
         232    -6.64883    -6.65433 0.000507531
         233    -6.66501    -6.65438 0.000507419
         234    -6.66023     -6.6544 0.000505866
         235    -6.65269     -6.6544 0.000503766
         236    -6.65846    -6.65441 0.000501925
         237    -6.65369    -6.65441 0.000499816
         238    -6.65909    -6.65443 0.000498103
         239    -6.65253    -6.65442 0.000496083
         240    -6.65375    -6.65442 0.000494024
         241    -6.65842    -6.65444 0.000492253
         242    -6.65173    -6.65443 0.000490346
         243     -6.6534    -6.65442 0.000488346
         244    -6.65752    -6.65443  0.00048651
         245    -6.65399    -6.65443 0.000484527
         246     -6.6549    -6.65443 0.000482562
         247    -6.65752    -6.65445 0.000480769
         248     -6.6652    -6.65449 0.000480782
         249    -6.64061    -6.65443 0.000482074
         250    -6.65163    -6.65442 0.000480275
         251    -6.64138    -6.65437 0.000481163
         252    -6.65375    -6.65437  0.00047926
         253    -6.64962    -6.65435 0.000477733
         254    -6.65237    -6.65434 0.000475916
         255    -6.64953    -6.65432 0.000474424
         256    -6.65425    -6.65432 0.000472571
         257      -6.662    -6.65435 0.000471676
         258    -6.64008     -6.6543 0.000473079
         259    -6.65465     -6.6543 0.000471255
         260    -6.66391    -6.65434 0.000470889
         261    -6.65538    -6.65434 0.000469102
         262    -6.66188    -6.65437 0.000468193
         263    -6.65621    -6.65438 0.000466465
         264    -6.66089     -6.6544  0.00046535
         265    -6.64725    -6.65437 0.000464376
         266    -6.66344    -6.65441 0.000463879
         267    -6.66095    -6.65443 0.000462789
         268    -6.64476     -6.6544 0.000462466
         269    -6.65146    -6.65438 0.000460876
         270    -6.64876    -6.65436 0.000459639
         271    -6.65805    -6.65438 0.000458144
         272    -6.65996     -6.6544 0.000456919
         273    -6.65829    -6.65441 0.000455467
         274    -6.65443    -6.65441 0.000453805
         275    -6.65212     -6.6544 0.000452232
         276    -6.66383    -6.65444 0.000451881
         277    -6.65188    -6.65443 0.000450344
         278    -6.65623    -6.65444  0.00044877
